"CASE_ID","STATE","COUNTY","VEH_MOD_YEAR","VEH_BRAND","VEH_MODEL","VEH_CATEGORY","LATITUDE","LONGITUDE","ACC_TS","ACC_TOD","ACC_LOC","LIGHT_COND","WEATHER","AGE","SEX","DRINKING_FLAG","DRUGS_FLAG","SEAT_POS","IMPACT_LOC","FIRE_FLAG","HARM_EV_TYPE","COLL_EV_TYPE","HELMET_PRESENT","HELMET_MISUSE","INJURY"
20017,"Alaska","MATANUSKA-SUSITNA",2011,"Yamaha","YZF-R1","Motorcycle",61.60621944,-149.41270556,2020-06-16 16:51:00,"Afternoon","T-Intersection","Daylight","Clear",35,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","Yes","No","Death"
20020,"Alaska","FAIRBANKS NORTH STAR",2016,"Harley Davidson","FLHTK / ULTRA LIMITED","Motorcycle",64.83839167,-147.83760278,2020-06-24 22:07:00,"Night","Non-Junction","Daylight","Clear",56,"Male","No","No","Rider","Non-Collision","No","Rollover/Overturn","Fixed/Not Fixed Object Collision","No","None Used","Death"
20022,"Alaska","FAIRBANKS NORTH STAR",2008,"Harley Davidson","Street Glide","Motorcycle",65.15336111,-147.93222778,2020-07-19 16:52:00,"Afternoon","Non-Junction","Daylight","Clear",72,"Male","No","No","Rider","Right-Front Side","No","Guardrail Face","Fixed/Not Fixed Object Collision","No","None Used","Death"
20030,"Alaska","ANCHORAGE",2008,"Yamaha","YZF-R6","Motorcycle",61.31611389,-149.57093333,2020-08-27 17:01:00,"Evening","Driveway Access","Daylight","Cloudy",20,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Front-to-Front","Yes","No","Death"
40018,"Arizona","YUMA",2005,"KTMMEX","Unknown","Motorcycle",32.67027222,-114.50419167,2020-01-12 18:51:00,"Evening","Non-Junction","Dark - Not Lighted","Clear",40,"Male","No","Not Reported","Rider","Back","No","Motor Vehicle In-Transport","Front-to-Rear","No","None Used","Death"
40024,"Arizona","MARICOPA",2017,"Suzuki","GSX-R750L7","Motorcycle",33.55306944,-112.13425833,2020-01-17 12:36:00,"Afternoon","Driveway Access Related","Daylight","Cloudy",45,"Male","Not Reported","Not Reported","Rider","Not Reported","No","Motor Vehicle In-Transport","Angle","No","None Used","Death"
40026,"Arizona","PIMA",2008,"Suzuki","GSX-R1000","Motorcycle",32.25766667,-110.93104167,2020-01-19 14:24:00,"Afternoon","Four-Way Intersection","Daylight","Clear",47,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","No","None Used","Death"
40035,"Arizona","YUMA",2007,"Harley Davidson","FXDL / Dyna Low Rider","Motorcycle",32.66966111,-114.58444167,2020-01-29 22:54:00,"Night","Non-Junction","Dark - Lighted","Clear",52,"Female","Yes","No","Rider","Not Reported","No","Curb","Fixed/Not Fixed Object Collision","Yes","No","Death"
40046,"Arizona","MARICOPA",2005,"Harley Davidson","Road King Custom","Motorcycle",33.24676389,-111.72313889,2020-02-09 17:35:00,"Evening","T-Intersection","Dark - Lighted","Cloudy",45,"Male","Yes","No","Rider","Non-Collision","No","Other Non-Collision","Fixed/Not Fixed Object Collision","No","None Used","Death"
40055,"Arizona","MOHAVE",2017,"Harley Davidson","FLHXS / STREET GLIDE SPECIAL","Motorcycle",35.21255833,-114.11201111,2020-02-14 15:12:00,"Afternoon","Non-Junction","Daylight","Clear",67,"Male","No","No","Rider","Back","No","Motor Vehicle In-Transport","Front-to-Rear","Yes","No","Minor"
40065,"Arizona","YAVAPAI",1994,"Harley Davidson","FXDWG","Motorcycle",34.72504444,-112.00704444,2020-02-27 11:32:00,"Morning","Driveway Access Related","Daylight","Clear",62,"Male","No","No","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","No","None Used","Death"
40068,"Arizona","PIMA",2017,"Yamaha","FZ07","Motorcycle",32.21806111,-110.85812222,2020-02-24 11:08:00,"Morning","T-Intersection","Daylight","Clear",29,"Male","No","No","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","Yes","No","Death"
40078,"Arizona","LA PAZ",2017,"Harley Davidson","FLHTCUTG / TRI GLIDE ULTRA","Motorcycle",33.76218056,-113.65004444,2020-03-07 18:52:00,"Evening","Non-Junction","Dark - Not Lighted","Clear",76,"Male","No","No","Rider","Not Reported","No","Fence","Fixed/Not Fixed Object Collision","Yes","No","Death"
40099,"Arizona","MARICOPA",2015,"Yamaha","YZF-R6","Motorcycle",33.46591111,-112.10851944,2020-01-25 00:10:00,"Night","Four-Way Intersection","Dark - Lighted","Clear",23,"Male","Not Reported","Not Reported","Rider","Right-Front Side","Yes","Motor Vehicle In-Transport","Angle","No","None Used","Death"
40101,"Arizona","MARICOPA",2018,"Harley Davidson","FLHX / STREET GLIDE","Motorcycle",33.50451667,-112.29007222,2020-01-25 15:22:00,"Afternoon","T-Intersection","Daylight","Clear",59,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","No","None Used","Death"
40112,"Arizona","MARICOPA",2002,"Honda","CBR600","Motorcycle",33.65465,-112.13367778,2020-01-17 23:14:00,"Night","Driveway Access Related","Dark - Lighted","Clear",23,"Male","Not Reported","Not Reported","Rider","Right-Front Side","Yes","Motor Vehicle In-Transport","Angle","Yes","No","Death"
40118,"Arizona","PIMA",2013,"Yamaha","YZF-R1","Motorcycle",32.18385833,-110.84104722,2020-02-01 18:31:00,"Evening","Intersection-Related","Dark - Lighted","Clear",32,"Male","No","No","Rider","Right-Front Side","Yes","Motor Vehicle In-Transport","Front-to-Rear","Yes","No","Death"
40119,"Arizona","MARICOPA",2012,"Yamaha","YZF-R6","Motorcycle",33.39474444,-111.94266111,2020-02-01 18:41:00,"Evening","Non-Junction","Dark - Lighted","Clear",25,"Male","Yes","No","Rider","Not Reported","No","Curb","Fixed/Not Fixed Object Collision","No","None Used","Serious"
40119,"Arizona","MARICOPA",2012,"Yamaha","YZF-R6","Motorcycle",33.39474444,-111.94266111,2020-02-01 18:41:00,"Evening","Non-Junction","Dark - Lighted","Clear",21,"Female","Not Reported","Not Reported","Pillion","Not Reported","No","Curb","Fixed/Not Fixed Object Collision","No","None Used","Death"
40126,"Arizona","MARICOPA",2015,"Harley Davidson","Road King","Motorcycle",33.62531667,-112.12031111,2020-02-13 11:27:00,"Morning","Y-Intersection","Daylight","Clear",68,"Male","No","No","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","Yes","No","Death"
40131,"Arizona","MARICOPA",2007,"Victory","Vegas Eight Ball","Motorcycle",33.63745556,-112.06703333,2020-02-02 16:14:00,"Afternoon","Non-Junction","Dark - Lighted","Clear",60,"Male","Not Reported","Not Reported","Rider","Non-Collision","No","Other Non-Collision","Fixed/Not Fixed Object Collision","No","None Used","Death"
40133,"Arizona","MARICOPA",2007,"Honda","CH80 (Elite)","Motorcycle",33.48575278,-112.36266667,2020-02-05 06:30:00,"Early Morning","Four-Way Intersection","Dark - Lighted","Clear",47,"Male","Not Reported","Not Reported","Rider","Right","No","Motor Vehicle In-Transport","Angle","No","None Used","Death"
40143,"Arizona","MARICOPA",2015,"Kawasaki","KX250F","Motorcycle",33.7629,-111.95191944,2020-02-22 18:37:00,"Evening","Intersection-Related","Daylight","Cloudy",22,"Male","Yes","No","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","No","None Used","Death"
40145,"Arizona","MARICOPA",2015,"Harley Davidson","Ultra Limited Low","Motorcycle",33.52408611,-112.113825,2020-02-24 04:25:00,"Night","Non-Junction","Dark - Lighted","Clear",55,"Female","No","No","Rider","Right","No","Motor Vehicle In-Transport","Sideswipe - Same Direction","Yes","No","Death"
40149,"Arizona","MARICOPA",2001,"Suzuki","GSX-R600","Motorcycle",33.40786944,-111.62405278,2020-02-27 06:33:00,"Early Morning","Y-Intersection","Dark - Lighted","Clear",27,"Male","No","Yes","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","Yes","No","Death"
40155,"Arizona","MARICOPA",2004,"Yamaha","FZ6-S/FZ6-SC/FZ6","Motorcycle",33.50778333,-112.20749722,2020-02-10 12:14:00,"Afternoon","Four-Way Intersection","Daylight","Clear",24,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","No","None Used","Death"
40161,"Arizona","MARICOPA",2009,"Harley Davidson","FLTR / Road Glide","Motorcycle",33.63873333,-112.35506389,2020-02-20 19:55:00,"Evening","Four-Way Intersection","Dark - Lighted","Clear",64,"Male","Not Reported","Not Reported","Rider","Right-Back Side","No","Motor Vehicle In-Transport","Angle","No","None Used","Serious"
40161,"Arizona","MARICOPA",2009,"Harley Davidson","FLTR / Road Glide","Motorcycle",33.63873333,-112.35506389,2020-02-20 19:55:00,"Evening","Four-Way Intersection","Dark - Lighted","Clear",59,"Female","Not Reported","Not Reported","Pillion","Right-Back Side","No","Motor Vehicle In-Transport","Angle","No","None Used","Death"
40169,"Arizona","MARICOPA",2008,"Honda","CBR1000","Motorcycle",33.63982778,-112.12355833,2020-02-26 14:53:00,"Afternoon","T-Intersection","Daylight","Unknown",51,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","No","None Used","Death"
40171,"Arizona","MARICOPA",2011,"BMW","S 1000 RR","Motorcycle",33.21193889,-111.77260556,2020-02-27 13:46:00,"Afternoon","Y-Intersection","Daylight","Clear",46,"Male","No","No","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","Yes","No","Death"
40183,"Arizona","MARICOPA",1983,"Honda","Unknown","Motorcycle",33.49711667,-112.19645556,2020-04-04 17:06:00,"Evening","Non-Junction","Daylight","Clear",34,"Male","Not Reported","Not Reported","Rider","Non-Collision","No","Rollover/Overturn","Fixed/Not Fixed Object Collision","No","None Used","Death"
40184,"Arizona","PIMA",2017,"Indian Motorcycle","Scout","Motorcycle",32.23593333,-111.02159444,2020-04-05 17:14:00,"Evening","Four-Way Intersection","Daylight","Clear",26,"Male","No","No","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","No","None Used","Death"
40184,"Arizona","PIMA",2017,"Indian Motorcycle","Scout","Motorcycle",32.23593333,-111.02159444,2020-04-05 17:14:00,"Evening","Four-Way Intersection","Daylight","Clear",21,"Female","Not Reported","Not Reported","Pillion","Right-Front Side","No","Motor Vehicle In-Transport","Angle","Yes","No","Serious"
40186,"Arizona","YAVAPAI",2012,"BMW","G 650 GS","Motorcycle",34.44449444,-112.93959444,2020-04-07 21:00:00,"Night","Non-Junction","Dark - Not Lighted","Clear",76,"Male","Not Reported","Not Reported","Rider","Not Reported","No","Embankment","Fixed/Not Fixed Object Collision","Yes","No","Death"
40189,"Arizona","MARICOPA",1991,"Honda","NIGHTHAWK 750","Motorcycle",33.67238333,-112.00486944,2020-04-10 15:43:00,"Afternoon","Non-Junction","Daylight","Clear",52,"Male","No","No","Rider","Not Reported","Yes","Motor Vehicle In-Transport Strikes or is Struck by Cargo, Persons or Objects Set-in-Motion from/by Another Motor Vehicle In Transport","Other","Yes","No","Death"
40195,"Arizona","GILA",2006,"Yamaha","XVZ13","Motorcycle",34.41316944,-111.489575,2020-04-18 13:18:00,"Afternoon","Non-Junction","Daylight","Clear",62,"Male","No","No","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Front-to-Front","No","None Used","Death"
40198,"Arizona","PINAL",1994,"Harley Davidson","FLHR","Motorcycle",33.2,-111.05600833,2020-04-25 09:26:00,"Morning","Non-Junction","Daylight","Clear",73,"Male","Not Reported","Not Reported","Rider","Not Reported","No","Embankment","Fixed/Not Fixed Object Collision","No","None Used","Death"
40199,"Arizona","LA PAZ",2017,"Harley Davidson","FLHXS / STREET GLIDE SPECIAL","Motorcycle",34.29175833,-114.10123889,2020-04-26 02:21:00,"Night","Non-Junction","Dark - Not Lighted","Clear",39,"Male","Yes","No","Rider","Not Reported","No","Guardrail Face","Fixed/Not Fixed Object Collision","No","None Used","Death"
40204,"Arizona","MARICOPA",2013,"Harley Davidson","Street Glide","Motorcycle",33.38556667,-111.91564167,2020-03-02 15:54:00,"Afternoon","Non-Junction","Daylight","Cloudy",48,"Male","Not Reported","Not Reported","Rider","Left-Front Side","No","Motor Vehicle In-Transport","Sideswipe - Same Direction","No","None Used","Death"
40212,"Arizona","MARICOPA",2019,"Harley Davidson","FXFBS / Fat Bob 114","Motorcycle",33.42881389,-112.03690278,2020-03-16 15:00:00,"Afternoon","Non-Junction","Daylight","Clear",45,"Male","Not Reported","Not Reported","Rider","Not Reported","No","Wall","Fixed/Not Fixed Object Collision","Yes","No","Death"
40213,"Arizona","GILA",2015,"Harley Davidson","FXDB103 / Dyna Street Bob","Motorcycle",33.39375556,-110.78381944,2020-03-17 21:52:00,"Night","Intersection-Related","Dark - Not Lighted","Clear",22,"Male","Not Reported","Not Reported","Rider","Not Reported","No","Curb","Fixed/Not Fixed Object Collision","No","None Used","Death"
40216,"Arizona","PIMA",2016,"BMW","R 1200 R","Motorcycle",32.25074167,-110.82379722,2020-03-22 11:54:00,"Morning","Y-Intersection","Daylight","Clear",63,"Male","Not Reported","Not Reported","Rider","Not Reported","No","Motor Vehicle In-Transport","Angle","Yes","No","Death"
40218,"Arizona","PIMA",2004,"Yamaha","FZ6-S/FZ6-SC/FZ6","Motorcycle",32.27206944,-110.96108056,2020-03-29 21:02:00,"Night","Y-Intersection","Daylight","Clear",21,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","Yes","No","Death"
40224,"Arizona","MARICOPA",2006,"Yamaha","YZF-R1/YZF-R1C/YZF-R1S/YZF-R1SC","Motorcycle",33.40724444,-111.98821667,2020-03-25 16:17:00,"Afternoon","Intersection-Related","Daylight","Clear",23,"Male","Not Reported","Not Reported","Rider","Not Reported","No","Curb","Fixed/Not Fixed Object Collision","Yes","No","Death"
40237,"Arizona","PIMA",2008,"Kawasaki","Vulcan 900","Motorcycle",32.5113,-110.92569722,2020-05-09 18:16:00,"Evening","Intersection-Related","Daylight","Clear",73,"Male","No","No","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","No","None Used","Death"
40241,"Arizona","PIMA",2003,"Harley Davidson","Dyna Wide Glide","Motorcycle",32.22790556,-110.93951944,2020-05-13 10:06:00,"Morning","Four-Way Intersection","Daylight","Clear",33,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","Yes","No","Death"
40243,"Arizona","PIMA",2004,"Harley Davidson","Dyna Super Glide Custom","Motorcycle",32.31295556,-111.03742778,2020-05-13 15:54:00,"Afternoon","Non-Junction","Daylight","Clear",61,"Male","No","No","Rider","Back","No","Motor Vehicle In-Transport","Sideswipe - Opposite Direction","No","None Used","Death"
40247,"Arizona","PIMA",2004,"Harley Davidson","Softail Springer","Motorcycle",32.20701667,-110.89228611,2020-05-15 20:42:00,"Evening","Y-Intersection","Dark - Lighted","Clear",36,"Male","No","No","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","No","None Used","Death"
40249,"Arizona","MARICOPA",2002,"Yamaha","XVS1100 / V Star 1100","Motorcycle",33.50212778,-111.46154444,2020-05-17 16:14:00,"Afternoon","Non-Junction","Daylight","Clear",16,"Male","No","No","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Front-to-Front","Yes","No","Death"
40252,"Arizona","MARICOPA",1996,"Harley Davidson","FLSTF / Fat Boy","Motorcycle",33.38838611,-111.78823611,2020-05-21 16:55:00,"Afternoon","Non-Junction","Daylight","Clear",64,"Male","No","No","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Front-to-Rear","No","None Used","Death"
40259,"Arizona","PINAL",2002,"TITAN","ZRM/ZSX","Motorcycle",32.55723889,-110.93438333,2020-05-23 12:09:00,"Afternoon","Non-Junction","Daylight","Clear",68,"Male","Not Reported","Not Reported","Rider","Not Reported","No","Traffic Sign Support","Fixed/Not Fixed Object Collision","Yes","No","Death"
40269,"Arizona","PIMA",2017,"Harley Davidson","FLTRU / Road Glide Ultra","Motorcycle",32.08818056,-110.77265833,2020-05-29 19:31:00,"Evening","Y-Intersection","Dark - Lighted","Clear",62,"Male","No","No","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","Yes","No","Death"
40269,"Arizona","PIMA",2017,"Harley Davidson","FLTRU / Road Glide Ultra","Motorcycle",32.08818056,-110.77265833,2020-05-29 19:31:00,"Evening","Y-Intersection","Dark - Lighted","Clear",59,"Female","Not Reported","Not Reported","Pillion","Right-Front Side","No","Motor Vehicle In-Transport","Angle","Yes","No","Possible"
40277,"Arizona","MARICOPA",2008,"Suzuki","GSX-R600","Motorcycle",33.34851667,-112.71183611,2020-03-03 17:27:00,"Evening","T-Intersection","Dusk","Clear",19,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","No","None Used","Death"
40281,"Arizona","PINAL",2019,"Harley Davidson","FLHXS / STREET GLIDE SPECIAL","Motorcycle",33.05242778,-111.40801111,2020-03-07 18:01:00,"Evening","Non-Junction","Daylight","Clear",42,"Male","Yes","No","Rider","Not Reported","No","Other Fixed Object","Fixed/Not Fixed Object Collision","No","None Used","Death"
40282,"Arizona","MARICOPA",2020,"Harley Davidson","XL1200NS / Iron 1200","Motorcycle",33.320475,-111.87640833,2020-03-09 20:32:00,"Evening","Y-Intersection","Dark - Lighted","Cloudy",24,"Male","Not Reported","Not Reported","Rider","Right","No","Motor Vehicle In-Transport","Angle","Yes","No","Death"
40286,"Arizona","MARICOPA",2016,"Harley Davidson","FLHXS / STREET GLIDE SPECIAL","Motorcycle",33.33517778,-111.82645556,2020-03-14 16:12:00,"Afternoon","T-Intersection","Daylight","Clear",42,"Male","Yes","No","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","No","None Used","Serious"
40286,"Arizona","MARICOPA",2016,"Harley Davidson","FLHXS / STREET GLIDE SPECIAL","Motorcycle",33.33517778,-111.82645556,2020-03-14 16:12:00,"Afternoon","T-Intersection","Daylight","Clear",49,"Female","Not Reported","Not Reported","Pillion","Right-Front Side","No","Motor Vehicle In-Transport","Angle","No","None Used","Death"
40289,"Arizona","COCHISE",2013,"Harley Davidson","Street Glide","Motorcycle",31.44562222,-109.92836389,2020-03-26 23:13:00,"Night","Non-Junction","Dark - Not Lighted","Sleet or Hail",60,"Male","Yes","No","Rider","Not Reported","No","Guardrail Face","Fixed/Not Fixed Object Collision","Yes","No","Death"
40294,"Arizona","PINAL",2013,"Harley Davidson","Street Glide","Motorcycle",33.27621944,-111.22953056,2020-04-02 16:19:00,"Afternoon","Non-Junction","Daylight","Clear",41,"Male","No","No","Rider","Not Reported","Yes","Other Fixed Object","Fixed/Not Fixed Object Collision","No","None Used","Death"
40305,"Arizona","MARICOPA",2020,"Yamaha","YZFR3A","Motorcycle",33.44019722,-111.93498889,2020-05-19 22:14:00,"Night","Non-Junction","Dark - Lighted","Clear",18,"Male","No","No","Rider","Not Reported","No","Curb","Fixed/Not Fixed Object Collision","Yes","No","Death"
40309,"Arizona","YAVAPAI",2008,"Harley Davidson","Electra Glide Ultra Classic","Motorcycle",34.44451667,-112.93949444,2020-06-03 12:54:00,"Afternoon","Non-Junction","Daylight","Clear",63,"Male","Not Reported","Not Reported","Rider","Not Reported","No","Embankment","Fixed/Not Fixed Object Collision","No","None Used","Death"
40318,"Arizona","MARICOPA",2013,"Harley Davidson","Heritage Softail Classic","Motorcycle",33.63426667,-112.34439722,2020-06-08 14:44:00,"Afternoon","Intersection-Related","Daylight","Clear",73,"Male","Not Reported","Not Reported","Rider","Back","No","Motor Vehicle In-Transport","Front-to-Rear","No","None Used","Death"
